ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000272574.1	0	0	0	0	0	0	6	4
ENSG00000261829.1	0	0	0	0	0	0	1	0
ENSG00000104059.4	0	0	0	0	8	0	0	0
ENSG00000028528.10	21	1	114	0	164	0	0	0
ENSG00000175764.10	6	0	1	0	213	0	0	0
ENSG00000236646.1	0	0	0	0	0	0	3	0
ENSG00000226792.2	0	0	0	0	0	0	0	1
ENSG00000166734.14	5	5	3	0	87	0	0	0
ENSG00000271092.1	0	2	1	0	135	0	0	0
ENSG00000196993.4	0	0	0	0	1	0	0	0
ENSG00000173451.2	2	9	0	0	3	0	0	0
ENSG00000257467.1	0	0	0	0	0	0	0	2
ENSG00000184163.3	9	1	3	0	151	0	0	0
ENSG00000243289.1	0	0	0	0	0	0	0	2
ENSG00000197329.7	4	2	3	0	51	0	0	0
ENSG00000184005.9	0	0	0	0	2	0	0	0
ENSG00000118322.8	0	0	0	0	1	0	0	0
ENSG00000183340.5	3	1	0	0	0	0	0	1
ENSG00000025800.9	8	9	36	0	90	0	0	0
ENSG00000170421.7	42	17	4	0	230	0	0	0
ENSG00000071243.11	1	2	1	0	12	0	0	0
ENSG00000248866.1	0	0	0	0	0	0	2	1
ENSG00000080824.14	45	4	22	0	106	0	0	0
ENSG00000166046.6	6	25	21	0	117	0	0	0
ENSG00000272088.1	0	0	0	0	0	0	1	0
ENSG00000264175.1	0	0	0	0	0	0	36	0
ENSG00000227014.1	0	0	0	0	0	0	1	25
ENSG00000181381.9	0	1	0	0	2	0	0	0
ENSG00000226049.3	0	0	0	0	0	0	1	0
ENSG00000163618.13	0	0	0	0	1	0	0	0
ENSG00000186063.8	0	1	0	0	14	0	0	0
ENSG00000252013.1	0	0	0	0	0	0	1	0
ENSG00000009413.11	21	9	1	0	342	0	1	0
ENSG00000257830.1	0	0	0	0	0	0	1	0
ENSG00000157916.14	12	48	12	0	275	0	0	0
ENSG00000130813.13	74	12	34	0	53	0	0	0
ENSG00000188603.12	24	5	2	0	65	0	0	0
ENSG00000144339.7	0	0	0	0	3	0	0	0
ENSG00000169217.4	32	4	127	0	25	0	0	0
ENSG00000111319.8	20	7	11	0	108	0	0	0
ENSG00000172478.13	6	0	1	0	45	0	0	0
ENSG00000134490.9	1	0	3	0	190	0	0	0
ENSG00000099769.5	1	0	0	0	2	0	0	0
ENSG00000164061.4	15	0	9	0	102	0	0	0
ENSG00000135250.12	12	6	1	0	697	0	0	24
ENSG00000172264.12	0	0	0	0	48	0	0	0
ENSG00000131153.4	0	0	3	0	2	0	0	0
ENSG00000077238.9	43	68	23	0	622	0	0	0
ENSG00000111696.7	10	0	11	0	130	0	3	8
ENSG00000173083.10	0	0	0	0	1	0	0	0
ENSG00000162290.12	12	0	32	0	102	0	0	0
ENSG00000125637.11	88	5	58	0	274	0	2	82
ENSG00000163938.12	25	12	0	0	33	0	0	0
ENSG00000184988.4	14	7	194	0	85	0	0	0
ENSG00000147124.8	2	6	0	0	42	0	0	0
ENSG00000168447.6	0	0	0	0	3	0	0	0
ENSG00000100564.4	2	0	1	0	9	0	0	0
ENSG00000091127.9	13	2	2	0	161	0	0	1
ENSG00000168389.13	1	0	0	0	0	0	0	0
ENSG00000071794.11	1	0	2	0	14	0	0	0
ENSG00000228242.3	0	0	0	0	0	0	0	9
ENSG00000186301.7	0	0	0	0	0	0	5026	802
ENSG00000233547.1	0	0	0	0	0	0	1	29
ENSG00000224479.1	0	0	0	0	0	0	0	6
ENSG00000235834.1	0	0	0	0	0	0	0	1
ENSG00000091138.8	1	0	0	0	0	0	0	0
ENSG00000199075.1	0	0	0	0	0	0	2	0
ENSG00000100311.12	2	7	0	0	96	0	0	0
ENSG00000101331.11	0	0	0	0	1	0	0	0
ENSG00000204619.3	4	4	3	0	2	0	0	0
ENSG00000105135.11	59	22	6	0	181	0	0	0
ENSG00000037637.6	5	5	3	0	110	0	0	0
ENSG00000251216.1	0	0	0	0	0	0	0	1
ENSG00000248118.1	0	0	0	0	0	0	0	1
ENSG00000228604.3	0	0	0	0	0	0	0	1
ENSG00000130684.9	14	6	7	0	200	0	0	0
ENSG00000088832.10	9	4	10	0	596	0	0	0
ENSG00000213928.4	111	20	3	0	358	0	0	0
ENSG00000198142.3	32	6	6	0	0	0	0	0
ENSG00000187244.6	246	6	146	0	357	0	0	0
ENSG00000261229.1	0	0	0	0	0	0	1	0
ENSG00000134569.5	20	1	6	0	126	0	0	0
ENSG00000099139.9	2	0	0	0	16	0	0	0
ENSG00000188647.8	9	0	47	0	46	0	0	0
ENSG00000259288.1	0	0	0	0	0	0	0	8
ENSG00000273002.1	0	0	0	0	0	0	0	1
ENSG00000265799.1	0	0	0	0	0	0	0	2
ENSG00000227616.1	0	0	0	0	0	0	0	1
ENSG00000144560.9	14	18	27	0	671	0	0	0
ENSG00000100319.11	0	0	0	0	206	0	0	0
ENSG00000130054.4	3	0	5	0	46	0	0	0
ENSG00000198898.8	6	3	11	0	78	0	0	0
ENSG00000235568.2	0	0	1	0	1	0	0	0
ENSG00000263812.1	0	0	0	0	2	0	0	0
ENSG00000233483.2	0	0	0	0	0	0	5	10
ENSG00000049167.9	3	0	0	0	55	0	0	0
ENSG00000114019.10	19	12	2	0	51	0	0	0
ENSG00000135047.10	10	13	36	0	7	0	0	0
ENSG00000273299.1	0	0	0	0	0	0	0	45
ENSG00000240808.1	0	0	0	0	0	0	5	0
ENSG00000242861.1	0	0	0	0	0	0	4	124
ENSG00000188176.7	1	0	0	0	17	0	0	0
ENSG00000259805.1	0	0	0	0	0	0	0	19
ENSG00000171243.7	0	0	0	0	1	0	0	0
ENSG00000111605.12	69	2	10	0	143	0	0	0
ENSG00000116560.6	130	8	15	0	59	0	139	98
ENSG00000214765.4	0	0	0	0	0	0	6	44
ENSG00000151651.11	9	1	1	0	99	0	0	0
ENSG00000162923.10	78	55	19	0	168	0	0	0
ENSG00000129007.10	4	8	2	0	62	0	0	0
ENSG00000102362.11	0	0	1	0	2	0	0	0
ENSG00000166164.11	12	1	21	0	62	0	0	0
ENSG00000271725.1	0	0	0	0	0	0	0	2
ENSG00000213442.4	0	0	0	0	0	0	2	0
ENSG00000118946.7	0	0	0	0	1	0	0	0
ENSG00000174083.13	0	0	0	0	1	0	0	0
ENSG00000123992.14	33	31	9	0	150	0	0	0
ENSG00000146067.11	91	352	3	0	213	0	1	0
ENSG00000226318.1	0	0	0	0	0	0	1	0
ENSG00000250412.1	0	0	0	0	0	0	0	7
ENSG00000118094.7	5	0	3	0	22	0	0	0
ENSG00000255735.1	0	0	0	0	0	0	3	0
ENSG00000211577.1	0	0	0	0	0	0	1	0
ENSG00000163377.10	0	0	0	0	3	0	0	0
ENSG00000145685.9	3	11	7	0	533	0	2	38
ENSG00000158874.7	93	80	26	0	266	0	0	0
ENSG00000254671.1	0	0	0	0	0	0	0	4
ENSG00000116251.5	8	7	5	0	91	0	0	0
ENSG00000131876.12	2	5	0	0	29	0	0	0
ENSG00000187990.4	4	1	0	0	0	0	0	0
ENSG00000179943.6	9	20	3	0	7	0	0	0
ENSG00000257499.2	0	0	0	0	0	0	2	0
ENSG00000175920.11	0	0	0	0	12	0	0	0
ENSG00000239474.2	0	0	0	0	1	0	0	0
ENSG00000223935.1	0	0	0	0	0	0	0	34
ENSG00000125787.7	1	4	0	0	15	0	0	0
ENSG00000100749.3	0	1	2	0	63	0	0	0
ENSG00000068120.10	94	27	6	0	180	0	0	0
ENSG00000236287.3	2	22	0	0	2	0	0	15
ENSG00000118495.14	2	19	0	0	31	0	0	0
ENSG00000152291.9	83	2	277	0	45	0	0	0
ENSG00000163814.3	0	0	0	0	1	0	0	0
ENSG00000080854.10	3	0	1	0	5	0	0	0
ENSG00000135549.10	0	1	0	0	19	0	0	0
ENSG00000201643.1	0	0	0	0	0	0	5	0
ENSG00000183638.5	1	0	0	0	2	0	0	8
ENSG00000262652.1	0	0	0	0	0	0	14	0
ENSG00000080845.13	35	98	18	0	2669	0	0	0
ENSG00000148965.4	1	0	3	0	11	0	0	0
ENSG00000261332.1	0	0	0	0	0	0	2	0
ENSG00000182372.6	9	2	157	0	172	0	1	5
ENSG00000006634.3	1	1	0	0	13	0	0	0
ENSG00000197124.7	1	0	0	0	14	0	0	0
ENSG00000198393.3	2	6	0	0	29	0	0	0
ENSG00000269163.1	0	0	0	0	0	0	1	0
ENSG00000235618.3	0	0	0	0	0	0	0	1
ENSG00000139304.8	0	0	0	0	1	0	0	0
ENSG00000253755.1	0	0	0	0	0	0	0	1
ENSG00000198001.9	0	0	2	0	19	0	0	0
ENSG00000124214.15	37	25	11	0	614	0	0	0
ENSG00000273008.1	0	0	0	0	0	0	8	0
ENSG00000170852.6	1	20	3	0	65	0	0	0
ENSG00000006459.6	31	0	20	0	268	0	0	0
ENSG00000104998.2	5	0	1	0	13	0	0	0
ENSG00000166450.8	23	7	8	0	165	0	0	0
ENSG00000259899.1	0	0	0	0	0	0	0	36
ENSG00000198242.9	16	17	13	0	27	0	0	0
ENSG00000125354.18	11	1	18	0	204	0	0	0
ENSG00000125968.7	42	6	82	0	0	0	0	0
ENSG00000202347.1	0	0	0	0	0	0	1	0
ENSG00000237004.3	0	0	0	0	0	0	6	0
ENSG00000173421.12	0	0	0	0	2	0	0	0
ENSG00000178425.9	3	0	1	0	156	0	0	0
ENSG00000234473.1	0	0	0	0	0	0	1	0
ENSG00000131844.11	7	1	4	0	65	0	0	0
ENSG00000229820.2	0	0	0	0	0	0	3	0
ENSG00000171861.6	3	0	2	0	8	0	0	0
ENSG00000154227.9	0	0	0	0	4	0	0	0
ENSG00000212418.1	0	0	0	0	0	0	1	0
ENSG00000099377.9	28	8	6	0	34	0	0	0
ENSG00000158859.9	2	1	0	0	2	0	0	0
ENSG00000243232.3	0	0	1	0	0	0	0	0
ENSG00000116679.11	8	3	0	0	42	0	0	0
ENSG00000141384.7	5	3	1	0	46	0	0	0
ENSG00000261915.2	0	0	0	0	0	0	61	84
ENSG00000129055.8	1	2	1	0	7	0	0	0
ENSG00000242588.2	0	0	0	0	0	0	17	141
ENSG00000267048.1	0	0	0	0	0	0	27	839
ENSG00000145014.13	41	1	99	0	253	0	0	0
ENSG00000068366.15	51	116	50	0	771	0	0	65
ENSG00000147485.8	2	0	0	0	10	0	0	0
ENSG00000230610.1	0	0	0	0	1	0	0	0
ENSG00000105793.11	1	0	2	0	44	0	0	0
ENSG00000272033.1	0	0	0	0	0	0	2	0
ENSG00000122882.6	8	2	0	0	28	0	0	0
ENSG00000186575.13	12	2	54	0	204	0	0	0
ENSG00000258590.1	0	0	0	0	0	0	0	1
ENSG00000168672.3	0	0	1	0	1	0	0	0
ENSG00000259407.1	0	0	0	0	0	0	4	13
ENSG00000255139.1	0	0	0	0	0	0	0	3
ENSG00000178307.5	4	0	3	0	90	0	0	0
ENSG00000248307.1	0	0	0	0	0	0	0	8
ENSG00000263235.1	0	0	0	0	0	0	2	0
ENSG00000259974.2	0	0	0	0	0	0	82	765
ENSG00000103496.10	49	52	9	0	87	0	32	25
ENSG00000152527.9	7	0	0	0	12	0	0	0
ENSG00000178863.6	0	0	0	0	0	0	43	1
ENSG00000041357.11	3	8	0	0	11	0	0	0
ENSG00000072694.14	0	0	0	0	3	0	0	0
ENSG00000181104.6	3	0	2	0	5	0	0	0
ENSG00000137266.10	75	28	72	0	3221	0	0	0
ENSG00000250546.1	0	0	0	0	0	0	0	1
ENSG00000214491.4	1	0	0	0	36	0	0	0
ENSG00000129749.3	1	2	1	0	18	0	0	0
ENSG00000226194.1	0	0	0	0	0	0	0	3
ENSG00000105700.6	8	24	8	0	40	0	0	0
ENSG00000197405.3	0	0	3	0	22	0	0	3
ENSG00000163630.6	0	0	0	0	1	0	0	0
ENSG00000204866.4	0	0	0	0	0	0	0	1
ENSG00000198805.7	2	5	1	0	5	0	0	0
ENSG00000153786.8	19	8	27	0	644	0	0	0
ENSG00000174586.6	9	6	11	0	33	0	0	0
ENSG00000148655.10	6	18	4	0	2707	0	6	2401
ENSG00000137171.10	49	36	17	0	172	0	3	34
ENSG00000199363.1	0	0	0	0	0	0	1	0
ENSG00000171241.4	1	0	3	0	12	0	0	0
ENSG00000240966.2	0	0	0	0	0	0	3	0
ENSG00000223461.1	0	0	0	0	0	0	0	3
ENSG00000175707.7	3	1	0	0	12	0	0	0
ENSG00000152580.8	1	0	0	0	1	0	0	0
ENSG00000230836.1	0	0	0	0	0	0	0	1
ENSG00000155016.13	1	1	1	0	2	0	0	0
ENSG00000157483.4	12	5	1	0	219	0	0	0
ENSG00000161980.5	1	0	1	0	4	0	0	0
ENSG00000167588.8	4	0	12	0	35	0	0	0
ENSG00000004846.12	0	0	0	0	1	0	0	0
ENSG00000271850.1	0	0	0	0	0	0	0	1
ENSG00000142273.6	6	0	0	0	45	0	0	0
ENSG00000005448.12	1	0	0	0	3	0	0	0
ENSG00000149260.10	3	2	4	0	50	0	0	0
ENSG00000165695.5	0	0	0	0	3	0	0	0
ENSG00000172062.12	0	0	9	0	3	0	0	0
ENSG00000140391.10	7	2	19	0	40	0	0	0
ENSG00000175198.10	19	1	0	0	690	0	0	0
ENSG00000139675.10	0	2	0	0	10	0	0	0
ENSG00000100372.10	1	3	0	0	59	0	0	0
ENSG00000226807.2	0	0	0	0	0	0	0	1
ENSG00000206656.1	0	0	0	0	0	0	2	0
ENSG00000125851.5	0	0	0	0	2	0	0	0
ENSG00000058335.11	0	0	1	0	10	0	0	0
ENSG00000172915.14	15	22	0	0	188	0	0	0
ENSG00000133111.3	36	2	1	0	16	0	0	0
ENSG00000187713.5	3	3	5	0	0	0	0	0
ENSG00000205622.5	0	0	0	0	0	0	0	7
ENSG00000262049.1	0	0	0	0	0	0	34	0
ENSG00000150764.9	10	20	4	0	105	0	0	0
ENSG00000264187.1	0	0	0	0	0	0	13	354
ENSG00000227598.1	0	0	0	0	0	0	1	127
ENSG00000255182.1	0	0	0	0	0	0	11	64
ENSG00000237849.1	0	0	0	0	0	0	6	0
ENSG00000178568.9	0	0	0	0	1	0	0	0
ENSG00000156510.11	7	0	1	0	55	0	0	0
ENSG00000272735.1	0	0	0	0	0	0	1	0
ENSG00000119899.11	4	0	6	0	36	0	0	0
ENSG00000129757.8	0	0	1	0	0	0	0	0
ENSG00000082996.15	0	3	0	0	115	0	0	0
ENSG00000111203.7	42	0	8	0	123	0	30	416
ENSG00000225539.1	0	0	0	0	0	0	1	0
ENSG00000187866.6	7	3	2	0	0	0	0	0
ENSG00000129295.4	0	0	0	0	3	0	0	0
ENSG00000229807.5	0	0	0	0	0	0	8	0
ENSG00000104983.4	27	0	66	0	166	0	6	135
ENSG00000177042.10	0	0	19	0	40	0	0	0
ENSG00000267317.1	0	0	0	0	0	0	10	77
ENSG00000127445.9	7	0	17	0	88	0	0	0
ENSG00000227184.3	57	1	3	0	183	0	0	0
ENSG00000113356.6	0	0	0	0	5	0	0	0
ENSG00000213846.3	0	0	0	0	0	0	1	0
ENSG00000235750.5	0	0	1	0	2	0	0	0
ENSG00000176723.5	0	0	0	0	1	0	0	0
ENSG00000101457.8	25	0	3	0	63	0	0	0
ENSG00000146950.8	8	0	3	0	198	0	0	0
ENSG00000116833.9	1	0	0	0	5	0	0	0
ENSG00000124422.7	25	9	102	0	374	0	0	0
ENSG00000183666.12	0	0	0	0	0	0	1	107
ENSG00000253537.1	0	0	14	0	32	0	0	0
ENSG00000167378.4	61	0	73	0	2	0	0	0
ENSG00000266728.1	0	0	0	0	0	0	1	35
ENSG00000258559.2	0	0	0	0	0	0	42	215
ENSG00000164309.10	1	3	0	0	12	0	0	0
ENSG00000102048.11	4	0	1	0	1	0	0	0
ENSG00000065361.10	190	39	28	0	659	0	0	0
ENSG00000230092.3	0	0	0	0	0	0	0	5
ENSG00000132275.6	9	0	14	0	16	0	0	0
ENSG00000113712.12	18	19	20	0	162	0	0	0
ENSG00000160972.5	72	86	13	0	217	0	7	13
ENSG00000224888.3	0	0	0	0	0	0	3	16
ENSG00000163249.5	5	26	5	0	91	0	0	0
ENSG00000155749.8	0	1	0	0	6	0	0	0
ENSG00000101384.7	65	14	30	0	590	0	0	0
ENSG00000125691.8	96	11	7	0	113	0	0	0
ENSG00000224032.2	0	0	0	0	0	0	17	4
ENSG00000244731.3	109	0	0	0	86	0	0	0
ENSG00000264278.1	0	33	0	0	17	0	0	0
ENSG00000236438.2	0	0	0	0	0	0	0	3
ENSG00000269982.1	0	0	0	0	0	0	58	0
ENSG00000155093.13	106	23	15	0	49481	0	0	0
ENSG00000167065.9	0	0	0	0	1	0	0	0
ENSG00000196860.3	0	0	0	0	1	0	0	0
ENSG00000197728.5	5	0	0	0	8	0	0	0
ENSG00000163435.11	9	14	5	0	79	0	0	0
ENSG00000199090.1	0	0	0	0	0	0	2	0
ENSG00000249604.1	0	0	0	0	0	0	0	1
ENSG00000184076.10	0	1	2	0	11	0	0	0
ENSG00000122034.8	5	1	0	0	77	0	0	0
ENSG00000092853.9	1	0	0	0	4	0	0	0
ENSG00000162694.9	3	5	3	0	30	0	0	0
ENSG00000139343.6	1	0	1	0	16	0	0	0
ENSG00000237548.1	0	0	0	0	0	0	0	51
ENSG00000138795.5	0	2	0	0	5	0	0	0
ENSG00000196503.2	0	0	0	0	2	0	0	0
ENSG00000271894.1	0	0	0	0	0	0	0	1
ENSG00000106628.6	30	3	0	0	129	0	0	0
ENSG00000173894.6	79	6	167	0	281	0	0	0
ENSG00000103064.9	39	30	64	0	385	0	0	0
ENSG00000137338.4	0	2	0	0	10	0	0	0
ENSG00000124839.8	95	14	35	0	1319	0	0	163
ENSG00000089248.6	22	1	16	0	63	0	0	0
ENSG00000185085.2	28	1	3	0	5	0	0	0
ENSG00000107566.9	5	11	5	0	25	0	0	0
ENSG00000196954.8	4	0	0	0	4	0	0	0
ENSG00000240038.2	0	0	0	0	1	0	1	0
ENSG00000248027.1	0	0	0	0	0	0	0	1
ENSG00000169857.3	2	0	2	0	79	0	0	0
ENSG00000258830.1	0	0	0	0	0	0	12	57
ENSG00000168000.10	20	63	0	0	93	0	0	0
ENSG00000142507.5	2	1	0	0	7	0	0	0
ENSG00000268927.1	0	1	0	0	0	0	0	0
ENSG00000178217.9	0	1	0	0	12	0	0	0
ENSG00000241527.1	0	0	0	0	0	0	0	1
ENSG00000237827.1	0	0	0	0	0	0	2	0
ENSG00000236269.1	0	0	0	0	0	0	20	9
ENSG00000197415.7	0	0	0	0	1	0	0	0
ENSG00000102021.6	0	0	0	0	1	0	0	0
ENSG00000143466.9	7	2	4	0	55	0	0	0
ENSG00000230337.1	0	0	0	0	0	0	0	1
ENSG00000271786.1	1	1	0	0	16	0	0	0
ENSG00000263264.1	0	0	0	0	1	0	0	0
ENSG00000142186.12	50	23	8	0	292	0	0	0
ENSG00000269928.1	0	0	0	0	0	0	4	0
ENSG00000128309.12	31	28	16	0	303	0	0	0
ENSG00000168061.9	8	1	1	0	7	0	0	0
ENSG00000249839.1	0	0	0	0	0	0	0	3
ENSG00000143952.15	16	34	0	0	405	0	0	0
ENSG00000211445.7	2	2	10	0	62	0	0	0
ENSG00000221914.4	5	9	2	0	199	0	0	0
ENSG00000180210.10	333	8	7	0	913	0	0	0
ENSG00000160695.10	14	0	4	0	48	0	0	0
ENSG00000104368.13	1	0	0	0	0	0	0	0
ENSG00000221916.2	3	0	0	0	0	0	0	0
ENSG00000271151.1	0	0	0	0	0	0	1	0
ENSG00000198189.6	10	0	1	0	76	0	0	0
ENSG00000116039.7	6	3	2	0	72	0	0	0
ENSG00000198938.2	286	0	0	0	0	0	0	0
ENSG00000268193.1	0	0	0	0	0	0	16	448
ENSG00000204965.4	1	0	0	0	2	0	0	0
ENSG00000173262.7	2	63	0	0	235	0	0	0
ENSG00000135541.16	2	2	0	0	80	0	0	0
ENSG00000166477.8	16	2	0	0	155	0	0	0
ENSG00000233016.2	0	0	0	0	0	0	188	28
ENSG00000187688.10	10	3	1	0	93	0	0	0
ENSG00000224361.1	0	0	0	0	1	0	0	0
ENSG00000232545.1	0	0	0	0	0	0	304	444
ENSG00000074356.12	23	0	21	0	49	0	0	0
ENSG00000198848.8	50	2	0	0	137	0	0	0
ENSG00000100934.10	36	18	16	0	378	0	0	0
ENSG00000221062.1	0	0	0	0	0	0	20	0
ENSG00000264413.1	0	0	0	0	0	0	5	0
ENSG00000254154.4	0	0	0	0	0	0	16	94
ENSG00000101464.6	9	0	7	0	295	0	0	0
ENSG00000243745.2	0	0	0	0	0	0	2	0
ENSG00000166199.8	0	0	0	0	27	0	0	0
ENSG00000245937.3	0	0	0	0	0	0	2	43
ENSG00000106080.6	0	0	3	0	15	0	0	0
ENSG00000102962.4	0	0	1	0	0	0	0	0
ENSG00000233593.2	0	0	0	0	0	0	1	69
ENSG00000250802.2	0	0	0	0	0	0	5	74
ENSG00000144026.7	5	148	12	0	46	0	1	0
ENSG00000167720.8	0	0	0	0	1	0	0	0
ENSG00000175482.4	8	2	1	0	27	0	1	1
ENSG00000160963.9	3	1	17	0	102	0	0	0
ENSG00000136717.10	1	0	1	0	116	0	0	0
ENSG00000222397.1	0	0	0	0	0	0	1	0
ENSG00000157399.10	9	1	1	0	32	0	0	0
ENSG00000253658.1	0	0	0	0	0	0	0	4
ENSG00000229132.2	0	0	0	0	0	0	1	0
ENSG00000229589.1	0	0	0	0	0	0	7	12
ENSG00000136271.6	58	3	13	0	157	0	27	0
ENSG00000234690.2	0	0	0	0	0	0	20	335
ENSG00000095585.12	0	0	0	0	1	0	0	0
ENSG00000111786.4	22	3	1	0	31	0	0	0
ENSG00000224417.2	0	0	0	0	0	0	0	1
ENSG00000186951.12	1	12	16	0	300	0	0	0
ENSG00000130038.5	1	0	0	0	19	0	0	1
ENSG00000089693.6	11	19	12	0	24	0	0	0
ENSG00000135837.11	23	7	2	0	82	0	0	0
ENSG00000258301.2	0	0	0	0	0	0	12	18
ENSG00000245685.2	0	0	0	0	0	0	1	14
ENSG00000124787.9	6	6	1	0	262	0	0	0
ENSG00000105717.9	0	0	0	0	2	0	0	0
ENSG00000126107.10	24	8	3	0	26	0	0	0
ENSG00000114790.8	1	0	2	0	26	0	0	0
ENSG00000088038.13	80	23	120	0	320	0	0	0
ENSG00000116819.6	1	1	1	0	35	0	0	0
ENSG00000216105.1	0	0	0	0	0	0	3	0
ENSG00000233005.1	0	0	0	0	0	0	0	24
ENSG00000146232.10	0	0	6	0	14	0	0	0
ENSG00000269189.1	0	0	0	0	0	0	10	0
ENSG00000176571.7	0	0	0	0	1	0	0	0
ENSG00000137221.10	117	18	20	0	377	0	0	0
ENSG00000257181.1	0	0	0	0	0	0	0	4
ENSG00000230058.1	0	0	0	0	0	0	0	2
ENSG00000076248.6	1	0	1	0	4	0	0	0
ENSG00000109323.4	5	0	0	0	180	0	0	0
ENSG00000261055.1	0	0	0	0	0	0	1	0
ENSG00000260620.1	0	0	0	0	0	0	6	13
ENSG00000207421.1	0	0	0	0	0	0	7	0
ENSG00000259612.1	0	0	0	0	0	0	1	0
ENSG00000164050.8	2110	160	48	0	6444	0	0	0
ENSG00000256325.1	0	0	0	0	0	0	4	1
ENSG00000213413.2	1	1	0	0	9	0	0	0
ENSG00000250159.2	0	0	0	0	0	0	0	1
ENSG00000265222.1	0	0	0	0	0	0	1	6
ENSG00000137709.5	0	0	0	0	1	0	0	0
ENSG00000110756.13	4	2	3	0	41	0	0	0
ENSG00000100554.7	4	0	0	0	6	0	0	4
ENSG00000227175.1	0	0	0	0	0	0	0	1
ENSG00000224067.2	0	0	0	0	0	0	1	0
ENSG00000267896.1	0	0	0	0	0	0	28	1
ENSG00000250722.1	41	8	4	0	38	0	0	0
ENSG00000214265.7	0	0	0	0	0	0	22	527
ENSG00000168282.4	2	3	0	0	0	0	0	0
ENSG00000177917.6	38	73	0	0	60	0	1	0
ENSG00000105393.11	30	2	9	0	62	0	0	8
ENSG00000140678.12	1	0	0	0	2	0	0	0
ENSG00000251602.2	0	0	0	0	0	0	13	16
ENSG00000180376.12	7	0	2	0	65	0	0	0
ENSG00000075043.13	0	0	0	0	6	0	0	0
ENSG00000254740.2	0	0	0	0	0	0	1	6
ENSG00000112357.8	0	0	0	0	10	0	0	0
ENSG00000076770.10	14	98	66	0	367	0	0	0
ENSG00000138698.10	1	0	0	0	81	0	0	0
ENSG00000273137.1	0	0	0	0	0	0	1	1
ENSG00000126231.9	4	0	0	0	59	0	0	0
ENSG00000176476.4	11	1	2	0	110	0	0	0
ENSG00000081870.7	1	6	1	0	13	0	0	0
ENSG00000159842.10	34	11	88	0	672	0	0	0
ENSG00000272296.1	0	0	0	0	0	0	37	0
ENSG00000157557.7	35	38	18	0	160	0	0	0
ENSG00000105650.17	3	7	1	0	60	0	0	0
ENSG00000143199.13	0	1	0	0	1	0	0	0
ENSG00000102871.11	7	32	2	0	65	0	0	0
ENSG00000093009.5	4	0	0	0	75	0	0	0
ENSG00000260824.1	0	0	0	0	0	0	1	0
ENSG00000116906.7	13	5	0	0	131	0	0	0
ENSG00000146555.14	8	1	3	0	384	0	0	0
ENSG00000267939.1	0	0	0	0	0	0	0	7
ENSG00000124743.5	3	0	2	0	0	0	0	0
ENSG00000123106.6	3	12	1	0	306	0	0	0
ENSG00000265185.2	0	0	0	0	0	0	48	0
ENSG00000154065.12	0	0	0	0	3	0	0	0
ENSG00000071242.7	1	6	3	0	345	0	0	0
ENSG00000083444.12	50	1	16	0	430	0	0	0
ENSG00000172000.3	3	1	1	0	18	0	0	0
ENSG00000107581.8	155	10	1	0	239	0	0	0
ENSG00000267632.1	0	0	0	0	0	0	15	0
ENSG00000232560.2	0	0	0	0	5	0	0	0
ENSG00000064313.7	2	5	1	0	62	0	0	0
ENSG00000166526.12	12	5	14	0	62	0	0	0
ENSG00000238113.2	0	0	0	0	0	0	5	19
ENSG00000105193.4	47	2	7	0	39	0	0	0
ENSG00000116815.11	0	0	0	0	45	0	0	0
ENSG00000235373.1	0	0	0	0	0	0	2	7
ENSG00000189337.11	20	4	50	0	1054	0	0	0
ENSG00000017260.15	6	29	1	0	76	0	0	0
ENSG00000075151.15	42	35	0	0	876	0	0	0
ENSG00000143126.7	57	1	32	0	118	0	0	0
ENSG00000087085.9	8	0	4	0	6	0	0	0
ENSG00000203815.2	1	0	0	0	0	0	0	0
ENSG00000231515.1	0	0	0	0	0	0	11	8
ENSG00000236810.1	0	0	0	0	0	0	3	78
ENSG00000255663.1	0	0	0	0	0	0	2	32
ENSG00000265719.1	0	0	0	0	0	0	1	0
ENSG00000270041.1	0	0	0	0	0	0	2	0
ENSG00000186017.10	1	2	0	0	48	0	0	0
ENSG00000163491.12	5	7	1	0	169	0	0	0
ENSG00000135930.9	15	11	40	0	74	0	0	0
ENSG00000163386.16	6	7	0	0	37	0	0	0
ENSG00000176490.4	0	1	13	0	12	0	0	0
ENSG00000139364.6	0	0	0	0	1	0	0	13
ENSG00000146731.6	10	0	2	0	57	0	0	0
ENSG00000196456.4	4	5	3	0	380	0	32	59
ENSG00000166073.4	0	0	0	0	4	0	0	0
ENSG00000172466.11	1	10	29	0	18	0	0	0
ENSG00000174446.8	3	1	10	0	9	0	0	0
ENSG00000261916.1	0	0	0	0	0	0	4	0
ENSG00000213132.2	108	26	36	0	0	0	0	0
ENSG00000105404.6	9	5	5	0	32	0	0	0
ENSG00000082641.11	76	131	70	0	153	0	0	0
ENSG00000114030.8	4	7	4	0	81	0	0	0
ENSG00000158545.11	87	6	5	0	561	0	0	0
ENSG00000143727.11	35	0	14	0	105	0	0	0
ENSG00000049249.4	0	0	0	0	2	0	0	0
ENSG00000267439.1	0	0	0	0	0	0	2	0
ENSG00000239726.2	0	0	0	0	0	0	1	0
ENSG00000226913.1	0	0	0	0	0	0	1	1
